cycle_id,cooler_condition_pct,valve_condition_pct,internal_pump_leakage,hydraulic_accumulator_bar,stable_flag,device_id,source_format,plant,line,source_timestamp,processed_at,ps1_sample_count,ps1_expected_samples,ps1_mean,ps1_min,ps1_max,ps1_std,ps1_first,ps1_last,ps2_sample_count,ps2_expected_samples,ps2_mean,ps2_min,ps2_max,ps2_std,ps2_first,ps2_last,ps3_sample_count,ps3_expected_samples,ps3_mean,ps3_min,ps3_max,ps3_std,ps3_first,ps3_last,ps4_sample_count,ps4_expected_samples,ps4_mean,ps4_min,ps4_max,ps4_std,ps4_first,ps4_last,ps5_sample_count,ps5_expected_samples,ps5_mean,ps5_min,ps5_max,ps5_std,ps5_first,ps5_last,ps6_sample_count,ps6_expected_samples,ps6_mean,ps6_min,ps6_max,ps6_std,ps6_first,ps6_last,eps1_sample_count,eps1_expected_samples,eps1_mean,eps1_min,eps1_max,eps1_std,eps1_first,eps1_last,fs1_sample_count,fs1_expected_samples,fs1_mean,fs1_min,fs1_max,fs1_std,fs1_first,fs1_last,fs2_sample_count,fs2_expected_samples,fs2_mean,fs2_min,fs2_max,fs2_std,fs2_first,fs2_last,ts1_sample_count,ts1_expected_samples,ts1_mean,ts1_min,ts1_max,ts1_std,ts1_first,ts1_last,ts2_sample_count,ts2_expected_samples,ts2_mean,ts2_min,ts2_max,ts2_std,ts2_first,ts2_last,ts3_sample_count,ts3_expected_samples,ts3_mean,ts3_min,ts3_max,ts3_std,ts3_first,ts3_last,ts4_sample_count,ts4_expected_samples,ts4_mean,ts4_min,ts4_max,ts4_std,ts4_first,ts4_last,vs1_sample_count,vs1_expected_samples,vs1_mean,vs1_min,vs1_max,vs1_std,vs1_first,vs1_last,ce_sample_count,ce_expected_samples,ce_mean,ce_min,ce_max,ce_std,ce_first,ce_last,cp_sample_count,cp_expected_samples,cp_mean,cp_min,cp_max,cp_std,cp_first,cp_last,se_sample_count,se_expected_samples,se_mean,se_min,se_max,se_std,se_first,se_last,quality_status,quality_reason
1045,20,80,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:24:00Z,2026-01-01T17:24:01Z,6000,6000,158.75196166666674,143.31,191.02,14.723029674707952,148.84,148.74,6000,6000,107.32394700000015,0.0,166.69,46.73341219380487,123.3,123.11,6000,6000,1.7953596666666858,0.0,11.164,0.9016994203247506,2.078,2.141,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.06278266666663,9.0,9.13,0.0246759650286922,9.042,9.055,6000,6000,8.98151733333331,8.92,9.05,0.024113072656432158,8.96,8.977,6000,6000,2463.4630000000175,2258.0,2892.2,195.91647377164549,2328.6,2331.6,600,600,6.664956666666665,0.0,20.479,3.08609874229599,7.994,7.863,600,600,9.659874999999998,9.611,9.717,0.016581141861838206,9.668,9.659,60,60,45.71114999999998,45.301,45.965,0.19807324659567047,45.793,45.789,60,60,50.6667,50.453,50.816,0.10660083950443712,50.711,50.727,60,60,47.89331666666668,47.777,48.023,0.0814875454072415,47.848,47.859,60,60,41.112666666666655,41.074,41.184,0.02538093950970834,41.156,41.09,60,60,0.6067333333333337,0.561,0.684,0.030305711643056524,0.603,0.572,60,60,27.851450000000003,27.279,28.346,0.3036021831166903,27.474,27.725,60,60,1.7648499999999996,1.715,1.807,0.024240899043572562,1.743,1.755,60,60,59.473583333333345,0.0,81.329,23.98060227632556,68.92,68.883,valid,
1046,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:25:00Z,2026-01-01T17:25:01Z,6000,6000,158.67827333333338,143.31,191.06,14.68183060601139,148.75,148.63,6000,6000,107.56249733333333,0.0,166.81,46.49771323815529,122.94,123.22,6000,6000,1.790483833333341,0.0,10.773,0.8953626176628982,2.133,2.109,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.062189999999978,9.0,9.12,0.022791543952658408,9.038,9.092,6000,6000,8.9812941666666,8.921,9.038,0.02260397728875236,8.958,9.014,6000,6000,2458.1130333333654,2258.0,2892.0,196.2225346317673,2331.0,2320.8,600,600,6.674949999999996,0.0,20.125,3.06833512808881,7.789,7.806,600,600,9.658885,9.613,9.7,0.014207211188322024,9.657,9.636,60,60,45.69261666666666,45.277,45.969,0.20260976030722624,45.777,45.734,60,60,50.6563,50.457,50.809,0.10687364628937478,50.727,50.687,60,60,47.88721666666668,47.781,48.031,0.08533187289092857,47.848,47.793,60,60,41.10025,41.074,41.113,0.009421621365376793,41.086,41.09,60,60,0.6107833333333336,0.571,0.68,0.02874970400240653,0.598,0.582,60,60,27.840116666666653,27.461,28.346,0.2501577869297336,27.875,27.725,60,60,1.7657166666666668,1.735,1.81,0.021189293480248235,1.764,1.753,60,60,59.89595000000004,0.0,81.549,24.072091551037385,68.883,69.024,valid,
1047,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:26:00Z,2026-01-01T17:26:01Z,6000,6000,158.6870766666663,143.43,191.12,14.683662807568256,148.79,148.59,6000,6000,107.56277849999984,0.0,166.7,46.49878160059495,123.38,122.91,6000,6000,1.7809565000000076,0.0,10.773,0.8921196639783773,2.102,2.195,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.054300333333382,8.998,9.109,0.022635882953585106,9.079,9.044,6000,6000,8.974218999999982,8.916,9.028,0.022505831638554397,9.003,8.965,6000,6000,2452.736666666688,2249.6,2885.8,195.72945363109085,2320.2,2320.0,600,600,6.674348333333338,0.0,20.109,3.0667537529608384,7.964,7.797,600,600,9.655758333333326,9.615,9.698,0.014140834577910271,9.64,9.659,60,60,45.66306666666667,45.297,45.953,0.19142541731828752,45.738,45.766,60,60,50.63309999999999,50.449,50.797,0.10262003306587147,50.699,50.66,60,60,47.88655000000001,47.773,48.035,0.08901217303915551,47.781,47.855,60,60,41.10053333333334,41.059,41.117,0.014347345666832727,41.078,41.078,60,60,0.6114999999999997,0.567,0.683,0.030488397348521906,0.606,0.599,60,60,27.997683333333327,27.647,28.41,0.22335564797028526,27.808,27.999,60,60,1.7659833333333326,1.734,1.809,0.022491800137968674,1.745,1.763,60,60,60.02989999999999,0.0,81.6,24.12910396090025,69.024,69.142,valid,
1048,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:27:00Z,2026-01-01T17:27:01Z,6000,6000,158.69006166666688,143.38,191.01,14.684209592214645,148.69,148.71,6000,6000,107.5779435000004,0.0,167.02,46.4896609684433,123.01,123.01,6000,6000,1.7832293333333433,0.0,11.281,0.893198500894336,2.133,2.055,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.052734666666653,8.993,9.12,0.023089444600600886,9.033,9.05,6000,6000,8.97280950000001,8.915,9.039,0.02286039463111798,8.953,8.968,6000,6000,2452.604733333359,2248.0,2883.6,195.54669528257148,2319.0,2318.2,600,600,6.674088333333331,0.0,20.479,3.0714953687410227,7.781,7.781,600,600,9.65722666666666,9.609,9.698,0.014056478810491844,9.657,9.68,60,60,45.64703333333333,45.203,45.883,0.19964688884625476,45.727,45.727,60,60,50.60981666666667,50.387,50.742,0.10540261658004926,50.684,50.641,60,60,47.879549999999995,47.754,48.043,0.08110286939269737,47.844,47.793,60,60,41.10825,41.074,41.191,0.022993458907749658,41.086,41.098,60,60,0.6189166666666669,0.571,0.711,0.03329340122264098,0.614,0.575,60,60,28.07229999999999,27.479,28.633,0.2752962841518145,27.985,27.789,60,60,1.7623000000000004,1.715,1.814,0.022537576907940993,1.759,1.748,60,60,60.04536666666664,0.0,81.484,24.129255533667834,69.142,69.22,valid,
1049,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:28:00Z,2026-01-01T17:28:01Z,6000,6000,158.68311499999984,143.44,191.06,14.678574732337053,148.6,148.56,6000,6000,107.56025050000017,0.0,166.66,46.49857672113128,122.84,123.01,6000,6000,1.781999833333345,0.0,10.953,0.891616966323401,2.047,2.008,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.056502166666679,8.988,9.12,0.02312056996337812,9.062,9.078,6000,6000,8.975850333333295,8.908,9.035,0.022665191043456788,8.988,8.994,6000,6000,2452.773400000022,2248.0,2885.4,195.47452582748795,2318.0,2320.0,600,600,6.670863333333331,0.0,20.479,3.0684602428186167,7.764,7.777,600,600,9.657178333333334,9.611,9.699,0.014686365994773614,9.669,9.664,60,60,45.638733333333334,45.207,45.887,0.19608264140378923,45.715,45.723,60,60,50.596116666666674,50.391,50.734,0.10277160652312775,50.648,50.645,60,60,47.84116666666668,47.75,48.031,0.08658613163833083,47.805,47.793,60,60,41.104483333333334,41.078,41.125,0.010840119560704992,41.078,41.086,60,60,0.6144833333333334,0.566,0.698,0.0332736428834365,0.602,0.571,60,60,28.007966666666675,27.683,28.6,0.26689215537154726,27.789,27.952,60,60,1.752783333333333,1.729,1.801,0.022079280621622618,1.746,1.749,60,60,60.0018,0.0,81.56,24.111651563338924,69.22,69.152,valid,
1050,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:29:00Z,2026-01-01T17:29:01Z,6000,6000,158.6788766666669,143.34,191.0,14.686372883148037,148.48,148.58,6000,6000,107.56773000000061,0.0,166.91,46.495253129622796,122.93,123.02,6000,6000,1.788696333333343,0.0,10.836,0.8945799191008585,2.008,2.078,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.059227999999997,8.995,9.116,0.023398915948064616,9.095,9.082,6000,6000,8.978509333333333,8.91,9.034,0.02319565877457573,9.005,9.002,6000,6000,2453.3470666666917,2249.8,2885.6,195.83745524339378,2320.0,2321.6,600,600,6.67553,0.0,20.479,3.074118959104306,7.95,7.799,600,600,9.658749999999998,9.611,9.698,0.015184370534012634,9.655,9.653,60,60,45.66148333333332,45.215,45.961,0.20038619422544596,45.727,45.711,60,60,50.595683333333334,50.383,50.738,0.1087411000319481,50.738,50.645,60,60,47.85003333333332,47.773,48.035,0.08315433204501771,47.777,47.801,60,60,41.10150000000001,41.023,41.133,0.01981225438279985,41.078,41.09,60,60,0.6140166666666665,0.572,0.702,0.03173325885430183,0.604,0.573,60,60,28.04341666666666,27.697,28.898,0.2680449172874127,27.954,27.987,60,60,1.756,1.731,1.82,0.021520191543473666,1.742,1.75,60,60,60.0558,0.0,81.683,24.13932640909323,69.152,69.176,valid,
1051,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:30:00Z,2026-01-01T17:30:01Z,6000,6000,158.6878983333333,143.22,191.11,14.684746583786714,148.73,148.59,6000,6000,107.5783903333333,0.0,166.87,46.490773723609685,123.12,122.92,6000,6000,1.800120833333339,0.0,10.891,0.8984254810259994,1.977,2.172,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.059091833333365,8.998,9.12,0.022942074661427617,9.055,9.043,6000,6000,8.978585666666675,8.921,9.035,0.02247677754506539,8.982,8.96,6000,6000,2452.4136333333554,2247.8,2887.4,195.70507809898848,2321.8,2321.6,600,600,6.674908333333336,0.0,20.479,3.0741777287230567,7.769,7.773,600,600,9.66008666666667,9.617,9.713,0.013837567923312073,9.672,9.671,60,60,45.64478333333332,45.191,45.887,0.2066023849819409,45.703,45.738,60,60,50.59666666666667,50.363,50.75,0.10978942350756847,50.645,50.629,60,60,47.8353,47.762,48.023,0.07228716274903248,47.801,47.805,60,60,41.10505,41.074,41.125,0.011561808843291213,41.078,41.086,60,60,0.6145500000000002,0.567,0.69,0.0348066937844345,0.603,0.576,60,60,27.991733333333336,27.706,28.647,0.20693058417417798,28.022,27.94,60,60,1.7517166666666668,1.73,1.792,0.017079169259623522,1.756,1.752,60,60,60.08444999999999,0.0,81.652,24.14236006706112,69.176,69.089,valid,
1052,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:31:00Z,2026-01-01T17:31:01Z,6000,6000,158.6820016666667,143.44,191.11,14.685821513813467,148.69,148.56,6000,6000,107.55332599999984,0.0,166.81,46.48305089492091,123.06,122.82,6000,6000,1.8030110000000124,0.0,10.945,0.9005635809533697,2.117,2.187,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.055544166666659,8.996,9.114,0.02364812018400045,9.056,9.061,6000,6000,8.975414833333328,8.909,9.038,0.02369701116235039,8.977,8.981,6000,6000,2451.218466666723,2247.0,2885.4,196.0829415978006,2321.6,2319.6,600,600,6.677119999999992,0.0,20.325,3.0722215644657878,8.001,7.763,600,600,9.656935000000002,9.61,9.698,0.014821050825744399,9.67,9.663,60,60,45.633400000000016,45.195,45.887,0.20561171238814818,45.738,45.715,60,60,50.58216666666668,50.383,50.723,0.10530265769444831,50.641,50.645,60,60,47.86461666666667,47.762,48.059,0.0886753919711832,47.801,47.777,60,60,41.10683333333334,41.066,41.125,0.01191518994445436,41.09,41.086,60,60,0.6155833333333333,0.575,0.691,0.03365895335929118,0.602,0.596,60,60,28.018716666666666,27.65,28.575,0.29876821080113375,27.971,27.763,60,60,1.7578333333333334,1.729,1.801,0.022281836234671032,1.747,1.745,60,60,60.117916666666666,0.0,81.611,24.15690367638671,69.089,69.152,valid,
1053,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:32:00Z,2026-01-01T17:32:01Z,6000,6000,158.71909999999997,143.44,191.03,14.680625709367309,148.58,148.94,6000,6000,107.59475366666688,0.0,166.77,46.50063072370744,122.92,123.44,6000,6000,1.790746000000015,0.0,11.172,0.896366731888799,2.219,2.102,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.056698833333316,8.997,9.115,0.02278121951592282,9.077,9.09,6000,6000,8.976486833333325,8.919,9.035,0.02245047506425322,9.002,9.007,6000,6000,2452.088400000037,2248.0,2893.2,195.46884201019384,2319.6,2316.0,600,600,6.676403333333332,0.0,20.479,3.072296382581971,7.966,7.792,600,600,9.655880000000005,9.612,9.693,0.013454390896307823,9.637,9.652,60,60,45.62393333333332,45.191,45.883,0.20697227085760728,45.715,45.727,60,60,50.56843333333335,50.32,50.715,0.10617931214546227,50.648,50.617,60,60,47.84881666666668,47.754,48.043,0.08619184193309314,47.789,47.793,60,60,41.10280000000001,41.02,41.125,0.01702022724857666,41.086,41.074,60,60,0.61835,0.574,0.69,0.03307353132908961,0.642,0.576,60,60,27.969849999999997,27.596,28.536,0.27153679558382554,28.025,27.954,60,60,1.7551166666666667,1.726,1.803,0.022676121740172837,1.759,1.753,60,60,60.122449999999986,0.0,81.674,24.152232339135015,69.152,69.133,valid,
1054,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:33:00Z,2026-01-01T17:33:01Z,6000,6000,158.70407999999995,143.11,191.03,14.680837878690827,149.01,148.88,6000,6000,107.55941066666652,0.0,166.73,46.524495124920925,123.51,123.22,6000,6000,1.7976910000000141,0.0,10.922,0.8985176252247216,2.133,2.086,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.056799666666668,8.995,9.12,0.022897625424860985,9.096,9.099,6000,6000,8.977828999999987,8.915,9.036,0.022706695591185808,9.019,9.016,6000,6000,2454.2961999999916,2248.0,2885.8,195.45905589828467,2316.0,2324.2,600,600,6.674308333333338,0.0,20.278,3.069281172868891,7.891,7.773,600,600,9.65491833333332,9.606,9.701,0.014590972941326219,9.661,9.65,60,60,45.607849999999985,45.203,45.875,0.19672934388586444,45.711,45.715,60,60,50.55823333333333,50.363,50.699,0.106109052740312,50.641,50.617,60,60,47.82698333333334,47.75,47.953,0.06469733750492321,47.816,47.773,60,60,41.05855,40.98,41.113,0.045498901085629644,40.992,41.078,60,60,0.6178333333333333,0.561,0.709,0.033888734524670824,0.609,0.561,60,60,28.009350000000005,27.546,28.586,0.3332635657213196,28.362,27.756,60,60,1.7607333333333333,1.733,1.804,0.02189796574923801,1.786,1.745,60,60,60.02028333333335,0.0,81.567,24.118759981681368,69.133,69.052,valid,
1055,20,90,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:34:00Z,2026-01-01T17:34:01Z,6000,6000,158.70194166666658,143.28,191.06,14.679087619767857,148.63,148.59,6000,6000,107.55625566666686,0.0,166.84,46.5413804285534,123.04,122.94,6000,6000,1.7902315000000093,0.0,10.953,0.89706118225117,2.086,2.008,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.053495833333379,8.99,9.113,0.022752522105968558,9.104,9.057,6000,6000,8.973860833333326,8.911,9.033,0.022415869627879354,9.016,8.976,6000,6000,2453.751500000042,2246.0,2889.2,196.8148521548991,2324.2,2319.6,600,600,6.675370000000004,0.0,20.479,3.069107273381932,7.799,7.775,600,600,9.653693333333335,9.597,9.695,0.014042481060914176,9.646,9.668,60,60,45.6027,45.195,45.883,0.20147307512419638,45.715,45.711,60,60,50.54256666666667,50.316,50.684,0.11110635714877012,50.645,50.539,60,60,47.81348333333335,47.746,47.93,0.06319152798468741,47.762,47.773,60,60,41.072516666666665,40.996,41.117,0.04216733882137545,41.086,41.09,60,60,0.6091833333333334,0.558,0.68,0.03406548612059969,0.599,0.563,60,60,27.935183333333335,27.579,28.54,0.2809907708036621,27.78,27.917,60,60,1.7517999999999994,1.725,1.802,0.022402935642985008,1.734,1.75,60,60,60.03684999999997,0.0,81.566,24.13081351809166,69.052,69.219,valid,
1056,20,100,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:35:00Z,2026-01-01T17:35:01Z,6000,6000,158.64264166666578,143.34,191.23,14.635871042013761,148.58,148.9,6000,6000,107.69856233333361,0.0,167.02,46.382218830956425,122.88,123.34,6000,6000,1.7927955000000135,0.0,10.695,0.8913473776841256,1.945,2.164,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.052072,8.995,9.108,0.023126239494540846,9.076,9.033,6000,6000,8.973097999999965,8.911,9.03,0.022499683745068597,8.998,8.95,6000,6000,2447.7159000000415,2243.8,2885.4,196.42461512098623,2318.6,2311.8,600,600,6.67406333333333,0.0,20.479,3.021079012536559,7.949,7.823,600,600,9.650533333333328,9.604,9.694,0.014294968780762009,9.65,9.648,60,60,45.58676666666665,45.113,45.867,0.19926333540357655,45.629,45.621,60,60,50.53466666666668,50.289,50.676,0.11914507133154408,50.633,50.617,60,60,47.81273333333334,47.746,47.953,0.05681008106607874,47.75,47.766,60,60,41.03318333333333,40.98,41.102,0.031366338248848796,41.086,40.98,60,60,0.6112666666666666,0.568,0.698,0.03123495796171427,0.592,0.586,60,60,28.061566666666668,27.663,28.538,0.23794824723368302,27.709,28.029,60,60,1.7607166666666672,1.725,1.802,0.018706557960631417,1.742,1.759,60,60,60.23415,0.0,81.612,24.200656430952094,69.219,69.364,valid,
1057,20,100,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:36:00Z,2026-01-01T17:36:01Z,6000,6000,158.65687833333283,143.31,191.02,14.634785783571246,148.87,149.05,6000,6000,107.70913633333313,0.0,166.97,46.391480628522345,123.44,123.44,6000,6000,1.7972590000000108,0.0,10.57,0.8921097280492722,2.195,2.117,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.055852666666674,8.993,9.115,0.023134847375393192,9.047,9.045,6000,6000,8.976091333333304,8.913,9.038,0.022801081255939628,8.962,8.97,6000,6000,2447.3605000000584,2243.8,2881.6,195.4605140563584,2313.4,2314.2,600,600,6.677196666666664,0.0,20.479,3.022771193922375,7.976,7.791,600,600,9.653630000000005,9.608,9.691,0.014884074019984848,9.644,9.651,60,60,45.56736666666665,45.117,45.816,0.2153967538797211,45.629,45.703,60,60,50.52106666666668,50.277,50.645,0.12147090977227401,50.641,50.629,60,60,47.80255000000001,47.668,47.93,0.0701804997301453,47.793,47.762,60,60,41.06843333333333,40.98,41.117,0.04840204739564485,40.984,41.086,60,60,0.6092500000000002,0.562,0.684,0.03407102501778767,0.618,0.567,60,60,27.943499999999993,27.392,28.6,0.3330431590090268,28.251,27.805,60,60,1.752,1.708,1.799,0.024150657077771916,1.773,1.736,60,60,60.27065000000001,0.0,81.545,24.21603292247808,69.364,69.303,valid,
1058,20,100,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:37:00Z,2026-01-01T17:37:01Z,6000,6000,158.64125166666636,143.44,191.04,14.643406856923475,148.96,148.83,6000,6000,107.69465633333338,0.0,166.84,46.39124090382428,123.49,123.18,6000,6000,1.8028668333333413,0.0,10.867,0.8990024098904317,2.133,2.187,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.055133166666653,8.991,9.119,0.022951010684807174,9.038,9.087,6000,6000,8.975625833333325,8.917,9.036,0.022503390109047016,8.964,8.998,6000,6000,2446.3658000000287,2244.0,2881.4,195.64062935137517,2314.0,2313.4,600,600,6.678975,0.0,20.479,3.0252542223022507,8.0,7.801,600,600,9.652680000000007,9.613,9.694,0.013787231275486044,9.659,9.639,60,60,45.58249999999998,45.113,45.805,0.20596342443111093,45.711,45.695,60,60,50.51278333333334,50.289,50.645,0.12218811444135802,50.613,50.621,60,60,47.76883333333333,47.656,47.855,0.05507503869272963,47.766,47.762,60,60,41.01748333333332,40.984,41.035,0.01154136505551327,40.996,40.984,60,60,0.6107166666666666,0.57,0.702,0.0306268363913845,0.596,0.571,60,60,28.111983333333338,27.785,28.344,0.145475548841496,28.102,28.228,60,60,1.7559166666666668,1.726,1.781,0.014644130734589568,1.761,1.763,60,60,60.329900000000016,0.0,81.589,24.243871132336846,69.303,69.311,valid,
1059,20,100,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:38:00Z,2026-01-01T17:38:01Z,6000,6000,158.65713833333322,143.33,191.08,14.638693897363272,148.88,149.13,6000,6000,107.71652933333343,0.0,166.94,46.40028445416448,123.26,123.43,6000,6000,1.8114318333333412,0.0,10.891,0.8976882014585086,2.172,2.141,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.057970999999945,8.986,9.126,0.023704362646316375,9.071,9.085,6000,6000,8.978747999999952,8.911,9.047,0.023300822246998698,8.983,9.005,6000,6000,2448.383400000058,2244.0,2883.6,194.8089439045622,2313.6,2321.6,600,600,6.6825533333333365,0.0,20.479,3.0308549128907303,7.993,7.829,600,600,9.655980000000005,9.606,9.706,0.015230546584044453,9.652,9.653,60,60,45.54638333333333,45.125,45.789,0.18032260090038713,45.703,45.621,60,60,50.51121666666666,50.281,50.645,0.12101100827732031,50.613,50.613,60,60,47.805433333333355,47.672,47.941,0.06508309334649084,47.766,47.762,60,60,41.04753333333333,40.914,41.117,0.04800193028133684,41.008,41.074,60,60,0.6089166666666664,0.553,0.694,0.035551009743540495,0.596,0.576,60,60,28.086616666666657,27.531,28.647,0.30283278888290655,28.3,28.01,60,60,1.7547499999999994,1.709,1.8,0.023144809426517848,1.763,1.744,60,60,60.36420000000001,0.0,81.714,24.270451759359357,69.311,69.257,valid,
1060,20,100,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:39:00Z,2026-01-01T17:39:01Z,6000,6000,158.67117333333286,143.44,191.01,14.63650589134602,149.11,149.05,6000,6000,107.73033199999992,0.0,166.89,46.40723052866869,123.53,123.4,6000,6000,1.8076333333333492,0.0,10.922,0.8966088348824999,2.187,2.211,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.062503666666608,9.005,9.12,0.022819672276262498,9.066,9.071,6000,6000,8.982206499999984,8.925,9.038,0.022389366636264185,8.991,8.995,6000,6000,2451.5981333334034,2249.8,2882.6,194.90210240383706,2321.6,2319.8,600,600,6.685093333333333,0.0,20.479,3.042718592313279,7.808,7.817,600,600,9.658391666666663,9.614,9.703,0.013736912626316742,9.659,9.648,60,60,45.55609999999998,45.125,45.801,0.20478295248169098,45.629,45.676,60,60,50.49753333333333,50.289,50.645,0.12940718376133314,50.594,50.586,60,60,47.80276666666667,47.668,47.953,0.07481760117998788,47.754,47.672,60,60,41.08525,40.98,41.125,0.03913281383499006,41.062,41.074,60,60,0.6123000000000002,0.562,0.695,0.03316231269153055,0.608,0.584,60,60,27.936349999999997,27.348,28.672,0.358745876962075,27.905,27.728,60,60,1.7477833333333324,1.708,1.805,0.024178076402622956,1.738,1.738,60,60,60.37046666666665,0.0,81.618,24.302798656210232,69.257,69.135,valid,
1061,20,100,0,130,0,UCI_HYDRAULIC_RIG_001,uci_hydraulic_cycle_matrix,UCI_TEST_RIG,HYDRAULIC_TEST_BENCH,2026-01-01T17:40:00Z,2026-01-01T17:40:01Z,6000,6000,158.67059833333275,143.41,191.0,14.633512698858347,149.12,149.02,6000,6000,107.72045333333323,0.0,166.75,46.3995342662529,123.34,123.57,6000,6000,1.8047160000000095,0.0,10.508,0.8931531987571197,2.211,2.008,6000,6000,0.0,0.0,0.0,0.0,0.0,0.0,6000,6000,9.064960999999972,9.012,9.123,0.022644725867221306,9.048,9.031,6000,6000,8.984621333333314,8.928,9.041,0.021963409194524604,8.979,8.957,6000,6000,2454.4596666667057,2252.0,2883.4,193.57432721459125,2319.8,2326.8,600,600,6.6848033333333285,0.0,20.479,3.044815103255134,7.71,7.819,600,600,9.659538333333336,9.62,9.706,0.013431898241605473,9.695,9.664,60,60,45.55594999999998,45.117,45.801,0.21447100274151068,45.629,45.609,60,60,50.49160000000001,50.281,50.645,0.1314084330291869,50.59,50.621,60,60,47.77093333333333,47.656,47.93,0.05803676995376913,47.746,47.754,60,60,41.0643,40.996,41.129,0.04217570189704442,41.078,40.996,60,60,0.6052833333333335,0.551,0.681,0.031956056515512046,0.608,0.551,60,60,27.97006666666666,27.457,28.626,0.2669672656037715,27.812,28.2,60,60,1.7461333333333335,1.709,1.799,0.019362261622580187,1.738,1.751,60,60,60.26655,0.0,81.174,24.26174088338207,69.135,69.058,valid,
